link_id,from_node_id,to_node_id,Date,FT,AT,period,vol_period,vol_period_hourly,speed_period,density_period,t0,t3,Demand,avg_discharge_rate,peak_hour_factor,congestion_period
78,3,4,1/1/2016,1,0,1800_0600,8623.25,718.6041666666666,62.17361111124999,11.521436501517783,0,0,519.5,441.0,16.599133782483158,0.25
78,3,4,1/10/2016,1,0,1800_0600,7977.75,664.8125,62.972222222499994,10.539794603820441,0,0,1076.25,613.0,7.412543554006969,0.25
78,3,4,1/11/2016,1,0,1800_0600,8085.0,673.75,62.229166666874995,11.101349315935018,24,24,1085.5,1146.0,7.448180561953017,0.25
78,3,4,1/12/2016,1,0,1800_0600,7915.75,659.6458333333334,56.8611111119375,17.546756875978406,24,30,1798.25,1027.5714285714287,4.40191853190602,1.75
78,3,4,1/13/2016,1,0,1800_0600,8384.5,698.7083333333334,59.05555555583334,13.469649381728223,24,28,1396.0,1116.8,6.0060888252149,1.25
78,3,4,1/14/2016,1,0,1800_0600,8148.25,679.0208333333334,55.76215277729167,19.03326976832526,24,31,2026.5,1013.25,4.020848754009376,2.0
78,3,4,1/15/2016,1,0,1800_0600,9144.5,762.0416666666666,56.833333333958336,16.967470496339175,24,31,2421.25,1210.625,3.7767681982447083,2.0
78,3,4,1/16/2016,1,0,1800_0600,8666.75,722.2291666666666,61.600694444374994,11.970852954015754,38,38,942.0,877.0,9.200371549893843,0.25
78,3,4,1/17/2016,1,0,1800_0600,7889.0,657.4166666666666,62.447916666666664,10.497596705735099,0,0,263.0,604.0,29.99619771863118,0.25
78,3,4,1/18/2016,1,0,1800_0600,7970.5,664.2083333333334,62.57291666645833,10.595954782632644,0,0,1152.5,413.0,6.915835140997831,0.25
78,3,4,1/19/2016,1,0,1800_0600,7941.25,661.7708333333334,58.61979166652085,15.2698600101088,24,28,1321.75,1057.4,6.008133156799698,1.25
78,3,4,1/2/2016,1,0,1800_0600,8114.0,676.1666666666666,63.102430555625006,10.652972369481123,0,0,279.5,475.0,29.0304114490161,0.25
78,3,4,1/20/2016,1,0,1800_0600,8295.25,691.2708333333334,55.24305555520834,16.16624361694997,24,28,1428.75,1143.0,5.8059492563429576,1.25
78,3,4,1/21/2016,1,0,1800_0600,8337.0,694.75,58.59895833354167,14.74489898524537,24,28,1413.5,1130.8,5.898125221082419,1.25
78,3,4,1/22/2016,1,0,1800_0600,9033.0,752.75,59.10937499937501,14.43043671599834,24,28,1468.5,1174.8,6.151174668028601,1.25
78,3,4,1/23/2016,1,0,1800_0600,8951.75,745.9791666666666,62.071180555208336,12.252638428264744,24,25,959.0,1465.5,9.334462982273202,0.5
78,3,4,1/24/2016,1,0,1800_0600,7422.25,618.5208333333334,62.56770833291667,9.851458628845007,0,0,248.5,534.0,29.744802858879854,0.25
78,3,4,1/25/2016,1,0,1800_0600,7772.5,647.7083333333334,59.91145833375,12.254511036623027,24,26,1078.75,1128.6666666666667,7.205098493626883,0.75
78,3,4,1/26/2016,1,0,1800_0600,7380.75,615.0625,58.366319444375,13.579292732234682,24,28,1230.25,984.2,5.99939036781142,1.25
78,3,4,1/27/2016,1,0,1800_0600,8353.5,696.125,58.715277778125,14.252786326160972,24,29,1745.0,1163.3333333333333,4.787106017191977,1.5
78,3,4,1/28/2016,1,0,1800_0600,8740.25,728.3541666666666,62.5659722225,11.659216448860688,0,0,1147.25,469.0,7.618435388973633,0.25
78,3,4,1/29/2016,1,0,1800_0600,9182.25,765.1875,60.35937500020833,13.63134312077399,24,27,1181.25,1259.0,7.773333333333333,1.0
