link_id,from_node_id,to_node_id,Date,FT,AT,period,vol_period,vol_period_hourly,speed_period,density_period,t0,t3,Demand,avg_discharge_rate,peak_hour_factor,congestion_period,VOC_period,VOC,alpha,beta,VDF_TYPE,alpha_day,beta_day
137,1,2,1/2/2016,0,0,0900_1400,3389.0,677.8,72.05,9.399613450104704,0,0,530.0,452.0,6.3943396226415095,0.25,0.6005280241140454,0.25492117322239727,0.15,4.87,0,0.32,2.7
137,1,2,1/20/2016,0,0,0900_1400,3362.0,672.4,71.466666666,9.41507166609468,0,0,876.0,504.0,3.8378995433789953,0.25,0.6005280241140454,0.42134141083550947,0.15,4.87,0,0.32,2.7
137,1,2,1/21/2016,0,0,0900_1400,3490.0,698.0,70.7166666665,9.866764735616263,0,0,613.0,596.0,5.693311582381729,0.25,0.6005280241140454,0.2948427909157161,0.15,4.87,0,0.32,2.7
137,1,2,1/22/2016,0,0,0900_1400,2804.0,560.8,73.75,7.7221376373749795,0,0,791.0,364.0,3.5448798988621997,0.25,0.6005280241140454,0.38045782645078535,0.15,4.87,0,0.32,2.7
137,1,2,1/23/2016,0,0,0900_1400,4064.0,812.8,69.7666666665,11.955576507211925,19,19,759.0,932.0,5.354413702239789,0.25,0.6005280241140454,0.365066359388301,0.15,4.87,0,0.32,2.7
137,1,2,1/24/2016,0,0,0900_1400,2967.0,593.4,71.76666666700001,8.26784193024662,0,0,630.0,356.0,4.70952380952381,0.25,0.6005280241140454,0.3030195077926609,0.15,4.87,0,0.32,2.7
137,1,2,1/25/2016,0,0,0900_1400,3325.0,665.0,71.08333333200001,9.35398472455257,0,0,568.0,492.0,5.85387323943662,0.25,0.6005280241140454,0.27319854035909746,0.15,4.87,0,0.32,2.7
137,1,2,1/26/2016,0,0,0900_1400,3095.0,619.0,70.650000001,8.74869026699314,0,0,509.0,564.0,6.080550098231827,0.25,0.6005280241140454,0.24482052296264192,0.15,4.87,0,0.32,2.7
137,1,2,1/27/2016,0,0,0900_1400,3244.0,648.8,70.8333333335,9.168500362824101,0,0,867.0,588.0,3.7416378316032297,0.25,0.6005280241140454,0.41701256072418574,0.15,4.87,0,0.32,2.7
137,1,2,1/28/2016,0,0,0900_1400,3374.0,674.8,54.4500000005,17.478213234066136,13,18,986.0,657.3333333333334,3.4219066937119678,1.5,0.6005280241140454,0.47424957886279945,0.15,4.87,0,0.32,2.7
137,1,2,1/29/2016,0,0,0900_1400,4144.0,828.8,70.816666666,11.709215939146112,0,0,634.0,652.0,6.5362776025236595,0.25,0.6005280241140454,0.30494344117547145,0.15,4.87,0,0.32,2.7
137,1,2,1/3/2016,0,0,0900_1400,4646.0,929.2,66.65,15.542129854607543,10,12,1041.0,1130.6666666666667,4.463016330451489,0.75,0.6005280241140454,0.5007036628764444,0.15,4.87,0,0.32,2.7
137,1,2,1/30/2016,0,0,0900_1400,3923.0,784.6,71.63333333199999,10.953397065139695,0,0,662.0,564.0,5.925981873111782,0.25,0.6005280241140454,0.3184109748551453,0.15,4.87,0,0.32,2.7
137,1,2,1/31/2016,0,0,0900_1400,2983.0,596.6,72.16666666600001,8.254427720643037,0,0,367.0,316.0,8.128065395095367,0.25,0.6005280241140454,0.17652088787286754,0.15,4.87,0,0.32,2.7
137,1,2,1/4/2016,0,0,0900_1400,3387.0,677.4,70.791666667,9.602404761818777,0,0,805.0,236.0,4.207453416149068,0.25,0.6005280241140454,0.38719159329062225,0.15,4.87,0,0.32,2.7
137,1,2,1/5/2016,0,0,0900_1400,3664.0,732.8,69.91666666649999,10.594382721671732,0,0,818.0,548.0,4.47921760391198,0.25,0.6005280241140454,0.3934443767847565,0.15,4.87,0,0.32,2.7
137,1,2,1/6/2016,0,0,0900_1400,3324.0,664.8,69.066666667,9.592591208696275,0,0,511.0,324.0,6.504892367906066,0.25,0.6005280241140454,0.24578248965404717,0.15,4.87,0,0.32,2.7
137,1,2,1/7/2016,0,0,0900_1400,1701.0,340.2,53.80000000049999,6.165569538047618,4,11,422.0,211.0,4.030805687203792,2.0,0.6005280241140454,0.20297497188651253,0.15,4.87,0,0.32,2.7
137,1,2,1/8/2016,0,0,0900_1400,4010.0,802.0,70.716666667,11.36746704195442,0,0,822.0,624.0,4.878345498783455,0.25,0.6005280241140454,0.39536831016756707,0.15,4.87,0,0.32,2.7
137,1,2,1/9/2016,0,0,0900_1400,3758.0,751.6,72.08333333250002,10.427849387972993,0,0,719.0,460.0,5.226703755215577,0.25,0.6005280241140454,0.34582702556019557,0.15,4.87,0,0.32,2.7
137,1,2,2/1/2016,0,0,0900_1400,3275.0,655.0,69.8333333325,9.383971794081432,0,0,589.0,584.0,5.560271646859083,0.25,0.6005280241140454,0.28329919061885284,0.15,4.87,0,0.32,2.7
137,1,2,2/10/2016,0,0,0900_1400,3529.0,705.8,71.166666667,9.926432032537948,0,0,971.0,516.0,3.634397528321318,0.25,0.6005280241140454,0.46703482867725993,0.15,4.87,0,0.32,2.7
137,1,2,2/11/2016,0,0,0900_1400,3911.0,782.2,70.8499999995,11.041683453528798,0,0,671.0,644.0,5.828614008941877,0.25,0.6005280241140454,0.322739824966469,0.15,4.87,0,0.32,2.7
137,1,2,2/12/2016,0,0,0900_1400,4578.0,915.6,69.166666668,13.419965076437856,19,19,878.0,1108.0,5.214123006833713,0.25,0.6005280241140454,0.4223033775269147,0.15,4.87,0,0.32,2.7
137,1,2,2/13/2016,0,0,0900_1400,4406.0,881.2,71.31666666699999,12.361320239888418,0,0,730.0,584.0,6.035616438356165,0.25,0.6005280241140454,0.35111784236292454,0.15,4.87,0,0.32,2.7
137,1,2,2/14/2016,0,0,0900_1400,3441.0,688.2,71.9999999995,9.561652716772594,0,0,679.0,368.0,5.067746686303387,0.25,0.6005280241140454,0.32658769173209007,0.15,4.87,0,0.32,2.7
137,1,2,2/15/2016,0,0,0900_1400,4019.0,803.8,71.01666666700001,11.322087587338894,0,0,916.0,544.0,4.387554585152839,0.25,0.6005280241140454,0.4405807446636149,0.15,4.87,0,0.32,2.7
137,1,2,2/16/2016,0,0,0900_1400,3574.0,714.8,70.9000000005,10.079682994969591,0,0,620.0,576.0,5.764516129032258,0.25,0.6005280241140454,0.29820967433563456,0.15,4.87,0,0.32,2.7
137,1,2,2/17/2016,0,0,0900_1400,4049.0,809.8,70.3500000005,11.52079583767798,0,0,783.0,648.0,5.1711366538952745,0.25,0.6005280241140454,0.37660995968516425,0.15,4.87,0,0.32,2.7
